id,name,latitude,longitude,timestamp,distance,timeSecs,knots
1,CORUM L'Épargne,46.44535,-1.78072,1604841660,0,0,0
1,CORUM L'Épargne,46.4411,-1.78966,1604841780,833,120,13.493489333333333
1,CORUM L'Épargne,46.43838,-1.7964,1604841840,599,60,19.406002666666666
1,CORUM L'Épargne,46.432900000000004,-1.81189,1604841960,1336,120,21.641418666666667
1,CORUM L'Épargne,46.429950000000005,-1.81977,1604842020,688,60,22.289365333333333
1,CORUM L'Épargne,46.393750000000004,-1.9106800000000002,1604842980,8058,960,16.316107000000002
1,CORUM L'Épargne,46.392500000000005,-1.9146,1604843040,332,60,10.755914666666666
1,CORUM L'Épargne,46.37247000000001,-1.98176,1604843580,5619,540,20.22673511111111
1,CORUM L'Épargne,46.36343000000001,-2.05276,1604844060,5546,480,22.459451333333334
1,CORUM L'Épargne,46.35800000000001,-2.1226800000000003,1604844540,5405,480,21.888448333333333
